poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
0,84,53,3204,11684,6742,14125,10613,9219,8651,972,0, 12, 132, 0, 45, 164, 0, 26, 86, 0, 55, 45, 0, 41, 117, 0, 36, 3, 0, 33, 203, 0, 3, 204, 
0,64,60,452347,63221,2385,29951,13973,9361,9631,2627,6, 230, 251, 0, 246, 245, 0, 9, 81, 0, 116, 255, 0, 54, 149, 0, 36, 145, 0, 37, 159, 0, 10, 67, 
0,83,69,13369,3503,10497,8037,3652,10806,5887,1691,0, 52, 57, 0, 13, 175, 0, 41, 1, 0, 31, 101, 0, 14, 68, 0, 42, 54, 0, 22, 255, 0, 6, 155, 
0,56,75,43233,49313,18453,12939,5611,2999,3022,1716,0, 168, 225, 0, 192, 161, 0, 72, 21, 0, 50, 139, 0, 21, 235, 0, 11, 183, 0, 11, 206, 0, 6, 180, 
0,61,70,30368,6313,11788,6415,21582,12751,8573,4671,0, 118, 160, 0, 24, 169, 0, 46, 12, 0, 25, 15, 0, 84, 78, 0, 49, 207, 0, 33, 125, 0, 18, 63, 
0,66,80,25014,19688,19076,12264,10659,7713,15347,8089,0, 97, 182, 0, 76, 232, 0, 74, 132, 0, 47, 232, 0, 41, 163, 0, 30, 33, 0, 59, 243, 0, 31, 153, 
0,44,67,1446378,211107,50066,19475,3779,14763,9645,4986,22, 17, 234, 3, 56, 163, 0, 195, 146, 0, 76, 19, 0, 14, 195, 0, 57, 171, 0, 37, 173, 0, 19, 122, 
0,50,67,111207,9854,6088,668,372,1053,979,167,1, 178, 103, 0, 38, 126, 0, 23, 200, 0, 2, 156, 0, 1, 116, 0, 4, 29, 0, 3, 211, 0, 0, 167, 
