poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
0,43,47,1757872,90043,15652,20761,17496,5353,14604,7066,26, 210, 176, 1, 95, 187, 0, 61, 36, 0, 81, 25, 0, 68, 88, 0, 20, 233, 0, 57, 12, 0, 27, 154, 
26,43,47,620095,28131,3279,2860,1677,1221,324,324,9, 118, 63, 0, 109, 227, 0, 12, 207, 0, 11, 44, 0, 6, 141, 0, 4, 197, 0, 1, 68, 0, 1, 68, 
0,35,37,212614,212589,11682,18513,16629,13869,7452,7867,3, 62, 134, 3, 62, 109, 0, 45, 162, 0, 72, 81, 0, 64, 245, 0, 54, 45, 0, 29, 28, 0, 30, 187, 
0,21,47,125232,177840,45912,16970,20610,3663,7714,8358,1, 233, 48, 2, 182, 176, 0, 179, 88, 0, 66, 74, 0, 80, 130, 0, 14, 79, 0, 30, 34, 0, 32, 166, 
0,23,30,164015,44427,3804,1252,2312,3041,3099,3770,2, 128, 175, 0, 173, 139, 0, 14, 220, 0, 4, 228, 0, 9, 8, 0, 11, 225, 0, 12, 27, 0, 14, 186, 
0,37,47,540446,58958,99202,95452,26138,36751,13774,10620,8, 63, 30, 0, 230, 78, 1, 131, 130, 1, 116, 220, 0, 102, 26, 0, 143, 143, 0, 53, 206, 0, 41, 124, 
0,37,64,48442,13273,15229,4389,2017,1820,1295,707,0, 189, 58, 0, 51, 217, 0, 59, 125, 0, 17, 37, 0, 7, 225, 0, 7, 28, 0, 5, 15, 0, 2, 195, 
0,48,60,837769,203933,20117,31674,31749,13707,21421,13377,12, 200, 137, 3, 28, 157, 0, 78, 149, 0, 123, 186, 0, 124, 5, 0, 53, 139, 0, 83, 173, 0, 52, 65, 
