[array([ 0.,  0.,  0., 55.])]:[array([5.50000e+01, 4.14368e+05, 1.70790e+04, 1.70790e+04])]:[array([    0., 30663., 17113., 17113.])]:[array([    0., 11033., 11027., 11027.])]:[array([1.000e+00, 8.844e+03, 1.069e+03, 1.069e+03])]:[array([    0., 64643., 18726., 18726.])]:[array([    0., 20748., 15463., 15463.])]:[array([   0., 6125., 3426., 3426.])]:[array([2.0000e+00, 4.4348e+04, 2.5929e+04, 2.5929e+04])]:
[array([ 0.,  0., 55.,  0.])]:[array([414368.,  17079.,  17079., 157003.])]:[array([30663., 17113., 17113.,  1850.])]:[array([11033., 11027., 11027.,   986.])]:[array([8844., 1069., 1069.,  300.])]:[array([64643., 18726., 18726.,  2103.])]:[array([20748., 15463., 15463.,  1377.])]:[array([6125., 3426., 3426.,  299.])]:[array([44348., 25929., 25929., 33102.])]:
[array([ 0., 55.,  0., 96.])]:[array([ 17079.,  17079., 157003., 157003.])]:[array([17113., 17113.,  1850.,  1850.])]:[array([11027., 11027.,   986.,   986.])]:[array([1069., 1069.,  300.,  300.])]:[array([18726., 18726.,  2103.,  2103.])]:[array([15463., 15463.,  1377.,  1377.])]:[array([3426., 3426.,  299.,  299.])]:[array([25929., 25929., 33102., 33102.])]:
[array([ 55.,   0.,  96., 115.])]:[array([ 17079., 157003., 157003., 157003.])]:[array([17113.,  1850.,  1850.,  1850.])]:[array([11027.,   986.,   986.,   986.])]:[array([1069.,  300.,  300.,  300.])]:[array([18726.,  2103.,  2103.,  2103.])]:[array([15463.,  1377.,  1377.,  1377.])]:[array([3426.,  299.,  299.,  299.])]:[array([25929., 33102., 33102., 33102.])]:
[array([  0.,  96., 115.,   0.])]:[array([157003., 157003., 157003., 726158.])]:[array([ 1850.,  1850.,  1850., 43947.])]:[array([ 986.,  986.,  986., 7347.])]:[array([ 300.,  300.,  300., 2478.])]:[array([ 2103.,  2103.,  2103., 32096.])]:[array([1377., 1377., 1377., 8403.])]:[array([ 299.,  299.,  299., 5536.])]:[array([ 33102.,  33102.,  33102., 122378.])]:
[array([ 96., 115.,   0.,   0.])]:[array([157003., 157003., 726158.,   9816.])]:[array([ 1850.,  1850., 43947., 12878.])]:[array([  986.,   986.,  7347., 10281.])]:[array([ 300.,  300., 2478., 1072.])]:[array([ 2103.,  2103., 32096., 21378.])]:[array([ 1377.,  1377.,  8403., 11772.])]:[array([ 299.,  299., 5536., 3280.])]:[array([ 33102.,  33102., 122378.,   6025.])]:
[array([115.,   0.,   0., 100.])]:[array([157003., 726158.,   9816.,   9816.])]:[array([ 1850., 43947., 12878., 12878.])]:[array([  986.,  7347., 10281., 10281.])]:[array([ 300., 2478., 1072., 1072.])]:[array([ 2103., 32096., 21378., 21378.])]:[array([ 1377.,  8403., 11772., 11772.])]:[array([ 299., 5536., 3280., 3280.])]:[array([ 33102., 122378.,   6025.,   6025.])]:
[array([  0.,   0., 100.,  77.])]:[array([726158.,   9816.,   9816.,   9816.])]:[array([43947., 12878., 12878., 12878.])]:[array([ 7347., 10281., 10281., 10281.])]:[array([2478., 1072., 1072., 1072.])]:[array([32096., 21378., 21378., 21378.])]:[array([ 8403., 11772., 11772., 11772.])]:[array([5536., 3280., 3280., 3280.])]:[array([122378.,   6025.,   6025.,   6025.])]:
[array([  0., 100.,  77.,   0.])]:[array([ 9816.,  9816.,  9816., 69950.])]:[array([12878., 12878., 12878.,  8635.])]:[array([10281., 10281., 10281.,  1353.])]:[array([1072., 1072., 1072.,  463.])]:[array([21378., 21378., 21378.,  3081.])]:[array([11772., 11772., 11772.,  3514.])]:[array([3280., 3280., 3280.,  519.])]:[array([6025., 6025., 6025., 6386.])]:
[array([100.,  77.,   0., 101.])]:[array([ 9816.,  9816., 69950., 69950.])]:[array([12878., 12878.,  8635.,  8635.])]:[array([10281., 10281.,  1353.,  1353.])]:[array([1072., 1072.,  463.,  463.])]:[array([21378., 21378.,  3081.,  3081.])]:[array([11772., 11772.,  3514.,  3514.])]:[array([3280., 3280.,  519.,  519.])]:[array([6025., 6025., 6386., 6386.])]:
[array([ 77.,   0., 101.,  83.])]:[array([ 9816., 69950., 69950., 69950.])]:[array([12878.,  8635.,  8635.,  8635.])]:[array([10281.,  1353.,  1353.,  1353.])]:[array([1072.,  463.,  463.,  463.])]:[array([21378.,  3081.,  3081.,  3081.])]:[array([11772.,  3514.,  3514.,  3514.])]:[array([3280.,  519.,  519.,  519.])]:[array([6025., 6386., 6386., 6386.])]:
[array([  0., 101.,  83.,   0.])]:[array([ 69950.,  69950.,  69950., 569574.])]:[array([8635., 8635., 8635., 1307.])]:[array([1353., 1353., 1353., 1143.])]:[array([463., 463., 463., 357.])]:[array([3081., 3081., 3081., 2008.])]:[array([3514., 3514., 3514., 3262.])]:[array([519., 519., 519., 287.])]:[array([ 6386.,  6386.,  6386., 15916.])]:
[array([101.,  83.,   0., 155.])]:[array([ 69950.,  69950., 569574., 569574.])]:[array([8635., 8635., 1307., 1307.])]:[array([1353., 1353., 1143., 1143.])]:[array([463., 463., 357., 357.])]:[array([3081., 3081., 2008., 2008.])]:[array([3514., 3514., 3262., 3262.])]:[array([519., 519., 287., 287.])]:[array([ 6386.,  6386., 15916., 15916.])]:
[array([ 83.,   0., 155.,   0.])]:[array([ 69950., 569574., 569574., 388988.])]:[array([ 8635.,  1307.,  1307., 20877.])]:[array([1353., 1143., 1143., 9012.])]:[array([ 463.,  357.,  357., 1301.])]:[array([ 3081.,  2008.,  2008., 13932.])]:[array([ 3514.,  3262.,  3262., 10737.])]:[array([ 519.,  287.,  287., 1598.])]:[array([  6386.,  15916.,  15916., 208307.])]:
[array([  0., 155.,   0.,  69.])]:[array([569574., 569574., 388988., 388988.])]:[array([ 1307.,  1307., 20877., 20877.])]:[array([1143., 1143., 9012., 9012.])]:[array([ 357.,  357., 1301., 1301.])]:[array([ 2008.,  2008., 13932., 13932.])]:[array([ 3262.,  3262., 10737., 10737.])]:[array([ 287.,  287., 1598., 1598.])]:[array([ 15916.,  15916., 208307., 208307.])]:
[array([155.,   0.,  69.,   0.])]:[array([569574., 388988., 388988., 300547.])]:[array([ 1307., 20877., 20877.,  3451.])]:[array([1143., 9012., 9012., 4509.])]:[array([ 357., 1301., 1301.,  687.])]:[array([ 2008., 13932., 13932., 25525.])]:[array([ 3262., 10737., 10737., 11974.])]:[array([ 287., 1598., 1598., 2865.])]:[array([ 15916., 208307., 208307.,  97970.])]:
[array([ 0., 69.,  0.,  0.])]:[array([388988., 388988., 300547.,  42274.])]:[array([20877., 20877.,  3451., 17618.])]:[array([9012., 9012., 4509., 4921.])]:[array([1301., 1301.,  687., 1254.])]:[array([13932., 13932., 25525.,  6478.])]:[array([10737., 10737., 11974.,  9257.])]:[array([1598., 1598., 2865., 2370.])]:[array([208307., 208307.,  97970.,  17029.])]:
