[array([0., 0., 0., 0.])]:[array([4.0000e+01, 1.4795e+04, 7.6781e+04, 8.6530e+03])]:[array([1.0000e+00, 1.1020e+04, 3.1840e+03, 2.2108e+04])]:[array([    0., 10783.,  2747., 10842.])]:[array([   0., 1111.,  254., 1017.])]:[array([    0.,  9144.,  2402., 11495.])]:[array([   0., 9585., 5093., 8727.])]:[array([   0., 3314.,  841., 4748.])]:[array([2.0000e+00, 3.4317e+04, 1.7048e+04, 9.4140e+03])]:
[array([0., 0., 0., 0.])]:[array([14795., 76781.,  8653., 20386.])]:[array([11020.,  3184., 22108.,  4545.])]:[array([10783.,  2747., 10842.,  5910.])]:[array([1111.,  254., 1017., 1761.])]:[array([ 9144.,  2402., 11495.,  1963.])]:[array([9585., 5093., 8727., 8515.])]:[array([3314.,  841., 4748., 2190.])]:[array([34317., 17048.,  9414., 18525.])]:
[array([0., 0., 0., 0.])]:[array([76781.,  8653., 20386., 32381.])]:[array([ 3184., 22108.,  4545., 23180.])]:[array([ 2747., 10842.,  5910., 21920.])]:[array([ 254., 1017., 1761., 1277.])]:[array([ 2402., 11495.,  1963., 66521.])]:[array([ 5093.,  8727.,  8515., 11478.])]:[array([ 841., 4748., 2190., 4107.])]:[array([17048.,  9414., 18525., 19758.])]:
[array([ 0.,  0.,  0., 57.])]:[array([ 8653., 20386., 32381., 32381.])]:[array([22108.,  4545., 23180., 23180.])]:[array([10842.,  5910., 21920., 21920.])]:[array([1017., 1761., 1277., 1277.])]:[array([11495.,  1963., 66521., 66521.])]:[array([ 8727.,  8515., 11478., 11478.])]:[array([4748., 2190., 4107., 4107.])]:[array([ 9414., 18525., 19758., 19758.])]:
[array([ 0.,  0., 57.,  0.])]:[array([ 20386.,  32381.,  32381., 284225.])]:[array([ 4545., 23180., 23180., 12935.])]:[array([ 5910., 21920., 21920.,  3720.])]:[array([1761., 1277., 1277., 1395.])]:[array([ 1963., 66521., 66521.,  4726.])]:[array([ 8515., 11478., 11478.,  5862.])]:[array([2190., 4107., 4107., 3083.])]:[array([ 18525.,  19758.,  19758., 144626.])]:
[array([ 0., 57.,  0.,  0.])]:[array([ 32381.,  32381., 284225.,   2288.])]:[array([23180., 23180., 12935., 16890.])]:[array([21920., 21920.,  3720.,  7040.])]:[array([1277., 1277., 1395.,  375.])]:[array([66521., 66521.,  4726., 15519.])]:[array([11478., 11478.,  5862.,  3168.])]:[array([4107., 4107., 3083., 1188.])]:[array([ 19758.,  19758., 144626.,  13201.])]:
[array([57.,  0.,  0., 55.])]:[array([ 32381., 284225.,   2288.,   2288.])]:[array([23180., 12935., 16890., 16890.])]:[array([21920.,  3720.,  7040.,  7040.])]:[array([1277., 1395.,  375.,  375.])]:[array([66521.,  4726., 15519., 15519.])]:[array([11478.,  5862.,  3168.,  3168.])]:[array([4107., 3083., 1188., 1188.])]:[array([ 19758., 144626.,  13201.,  13201.])]:
[array([ 0.,  0., 55.,  0.])]:[array([284225.,   2288.,   2288., 128570.])]:[array([12935., 16890., 16890., 15470.])]:[array([3720., 7040., 7040., 4187.])]:[array([1395.,  375.,  375.,  567.])]:[array([ 4726., 15519., 15519.,  7459.])]:[array([5862., 3168., 3168., 6031.])]:[array([3083., 1188., 1188., 1668.])]:[array([144626.,  13201.,  13201.,  98453.])]:
[array([ 0., 55.,  0.,  0.])]:[array([  2288.,   2288., 128570., 112085.])]:[array([16890., 16890., 15470.,  3123.])]:[array([7040., 7040., 4187., 2050.])]:[array([375., 375., 567., 458.])]:[array([15519., 15519.,  7459.,  4176.])]:[array([3168., 3168., 6031., 2760.])]:[array([1188., 1188., 1668., 1285.])]:[array([13201., 13201., 98453., 14901.])]:
[array([55.,  0.,  0.,  0.])]:[array([  2288., 128570., 112085.,  97533.])]:[array([16890., 15470.,  3123.,  5704.])]:[array([7040., 4187., 2050., 8894.])]:[array([ 375.,  567.,  458., 1527.])]:[array([15519.,  7459.,  4176.,  2273.])]:[array([ 3168.,  6031.,  2760., 17223.])]:[array([1188., 1668., 1285., 3565.])]:[array([13201., 98453., 14901., 32952.])]:
