[array([ 0.,  0.,  0., 64.])]:[array([1.00000e+00, 1.64456e+05, 6.10360e+04, 6.10360e+04])]:[array([    0., 59475.,  6484.,  6484.])]:[array([   0., 9677., 1524., 1524.])]:[array([    0., 14098.,   301.,   301.])]:[array([    0., 47367.,  6247.,  6247.])]:[array([    0., 34187.,  6241.,  6241.])]:[array([   0., 6814.,  461.,  461.])]:[array([     0., 138879.,  15043.,  15043.])]:
[array([ 0.,  0., 64., 85.])]:[array([164456.,  61036.,  61036.,  61036.])]:[array([59475.,  6484.,  6484.,  6484.])]:[array([9677., 1524., 1524., 1524.])]:[array([14098.,   301.,   301.,   301.])]:[array([47367.,  6247.,  6247.,  6247.])]:[array([34187.,  6241.,  6241.,  6241.])]:[array([6814.,  461.,  461.,  461.])]:[array([138879.,  15043.,  15043.,  15043.])]:
[array([ 0., 64., 85.,  0.])]:[array([  61036.,   61036.,   61036., 1126036.])]:[array([ 6484.,  6484.,  6484., 20203.])]:[array([1524., 1524., 1524., 5762.])]:[array([ 301.,  301.,  301., 1584.])]:[array([ 6247.,  6247.,  6247., 40586.])]:[array([ 6241.,  6241.,  6241., 16312.])]:[array([ 461.,  461.,  461., 1506.])]:[array([ 15043.,  15043.,  15043., 113697.])]:
[array([64., 85.,  0.,  0.])]:[array([  61036.,   61036., 1126036.,   40926.])]:[array([ 6484.,  6484., 20203., 12681.])]:[array([ 1524.,  1524.,  5762., 11256.])]:[array([ 301.,  301., 1584., 3134.])]:[array([ 6247.,  6247., 40586., 10547.])]:[array([ 6241.,  6241., 16312.,  4626.])]:[array([ 461.,  461., 1506., 2502.])]:[array([ 15043.,  15043., 113697.,  20929.])]:
[array([85.,  0.,  0., 69.])]:[array([  61036., 1126036.,   40926.,   40926.])]:[array([ 6484., 20203., 12681., 12681.])]:[array([ 1524.,  5762., 11256., 11256.])]:[array([ 301., 1584., 3134., 3134.])]:[array([ 6247., 40586., 10547., 10547.])]:[array([ 6241., 16312.,  4626.,  4626.])]:[array([ 461., 1506., 2502., 2502.])]:[array([ 15043., 113697.,  20929.,  20929.])]:
[array([ 0.,  0., 69.,  0.])]:[array([1126036.,   40926.,   40926.,  199574.])]:[array([20203., 12681., 12681., 11383.])]:[array([ 5762., 11256., 11256., 10685.])]:[array([1584., 3134., 3134.,  861.])]:[array([40586., 10547., 10547., 15825.])]:[array([16312.,  4626.,  4626., 13318.])]:[array([1506., 2502., 2502., 1324.])]:[array([113697.,  20929.,  20929.,  30231.])]:
[array([ 0., 69.,  0., 86.])]:[array([ 40926.,  40926., 199574., 199574.])]:[array([12681., 12681., 11383., 11383.])]:[array([11256., 11256., 10685., 10685.])]:[array([3134., 3134.,  861.,  861.])]:[array([10547., 10547., 15825., 15825.])]:[array([ 4626.,  4626., 13318., 13318.])]:[array([2502., 2502., 1324., 1324.])]:[array([20929., 20929., 30231., 30231.])]:
[array([69.,  0., 86.,  0.])]:[array([ 40926., 199574., 199574., 992458.])]:[array([12681., 11383., 11383.,  7701.])]:[array([11256., 10685., 10685.,  8175.])]:[array([3134.,  861.,  861., 1258.])]:[array([10547., 15825., 15825., 14217.])]:[array([ 4626., 13318., 13318.,  8500.])]:[array([2502., 1324., 1324., 1899.])]:[array([ 20929.,  30231.,  30231., 250270.])]:
[array([ 0., 86.,  0., 66.])]:[array([199574., 199574., 992458., 992458.])]:[array([11383., 11383.,  7701.,  7701.])]:[array([10685., 10685.,  8175.,  8175.])]:[array([ 861.,  861., 1258., 1258.])]:[array([15825., 15825., 14217., 14217.])]:[array([13318., 13318.,  8500.,  8500.])]:[array([1324., 1324., 1899., 1899.])]:[array([ 30231.,  30231., 250270., 250270.])]:
[array([86.,  0., 66.,  0.])]:[array([199574., 992458., 992458., 255488.])]:[array([11383.,  7701.,  7701.,  5488.])]:[array([10685.,  8175.,  8175.,  1688.])]:[array([ 861., 1258., 1258.,  837.])]:[array([15825., 14217., 14217., 20560.])]:[array([13318.,  8500.,  8500.,  5443.])]:[array([1324., 1899., 1899.,  842.])]:[array([ 30231., 250270., 250270.,  73810.])]:
[array([ 0., 66.,  0., 80.])]:[array([992458., 992458., 255488., 255488.])]:[array([7701., 7701., 5488., 5488.])]:[array([8175., 8175., 1688., 1688.])]:[array([1258., 1258.,  837.,  837.])]:[array([14217., 14217., 20560., 20560.])]:[array([8500., 8500., 5443., 5443.])]:[array([1899., 1899.,  842.,  842.])]:[array([250270., 250270.,  73810.,  73810.])]:
[array([66.,  0., 80., 65.])]:[array([992458., 255488., 255488., 255488.])]:[array([7701., 5488., 5488., 5488.])]:[array([8175., 1688., 1688., 1688.])]:[array([1258.,  837.,  837.,  837.])]:[array([14217., 20560., 20560., 20560.])]:[array([8500., 5443., 5443., 5443.])]:[array([1899.,  842.,  842.,  842.])]:[array([250270.,  73810.,  73810.,  73810.])]:
[array([ 0., 80., 65.,  0.])]:[array([ 255488.,  255488.,  255488., 1662622.])]:[array([ 5488.,  5488.,  5488., 39588.])]:[array([1688., 1688., 1688., 8254.])]:[array([ 837.,  837.,  837., 1607.])]:[array([20560., 20560., 20560., 18335.])]:[array([ 5443.,  5443.,  5443., 18022.])]:[array([ 842.,  842.,  842., 5547.])]:[array([ 73810.,  73810.,  73810., 135971.])]:
[array([80., 65.,  0.,  0.])]:[array([ 255488.,  255488., 1662622.,   29226.])]:[array([ 5488.,  5488., 39588.,  1803.])]:[array([1688., 1688., 8254., 9017.])]:[array([ 837.,  837., 1607., 1418.])]:[array([20560., 20560., 18335., 36520.])]:[array([ 5443.,  5443., 18022., 22209.])]:[array([ 842.,  842., 5547., 3276.])]:[array([ 73810.,  73810., 135971.,  37501.])]:
[array([65.,  0.,  0.,  0.])]:[array([ 255488., 1662622.,   29226.,   10732.])]:[array([ 5488., 39588.,  1803., 13698.])]:[array([ 1688.,  8254.,  9017., 10614.])]:[array([ 837., 1607., 1418., 3165.])]:[array([20560., 18335., 36520.,  7943.])]:[array([ 5443., 18022., 22209., 13570.])]:[array([ 842., 5547., 3276., 1951.])]:[array([ 73810., 135971.,  37501.,  31036.])]:
[array([ 0.,  0.,  0., 71.])]:[array([1662622.,   29226.,   10732.,   10732.])]:[array([39588.,  1803., 13698., 13698.])]:[array([ 8254.,  9017., 10614., 10614.])]:[array([1607., 1418., 3165., 3165.])]:[array([18335., 36520.,  7943.,  7943.])]:[array([18022., 22209., 13570., 13570.])]:[array([5547., 3276., 1951., 1951.])]:[array([135971.,  37501.,  31036.,  31036.])]:
[array([ 0.,  0., 71.,  0.])]:[array([ 29226.,  10732.,  10732., 129509.])]:[array([ 1803., 13698., 13698.,  3691.])]:[array([ 9017., 10614., 10614.,   808.])]:[array([1418., 3165., 3165.,  153.])]:[array([36520.,  7943.,  7943.,  2924.])]:[array([22209., 13570., 13570.,  1643.])]:[array([3276., 1951., 1951.,  353.])]:[array([37501., 31036., 31036., 29497.])]:
[array([ 0., 71.,  0., 72.])]:[array([ 10732.,  10732., 129509., 129509.])]:[array([13698., 13698.,  3691.,  3691.])]:[array([10614., 10614.,   808.,   808.])]:[array([3165., 3165.,  153.,  153.])]:[array([7943., 7943., 2924., 2924.])]:[array([13570., 13570.,  1643.,  1643.])]:[array([1951., 1951.,  353.,  353.])]:[array([31036., 31036., 29497., 29497.])]:
[array([71.,  0., 72.,  0.])]:[array([ 10732., 129509., 129509., 442607.])]:[array([13698.,  3691.,  3691., 13470.])]:[array([10614.,   808.,   808., 22259.])]:[array([3165.,  153.,  153., 4035.])]:[array([ 7943.,  2924.,  2924., 60221.])]:[array([13570.,  1643.,  1643., 22796.])]:[array([ 1951.,   353.,   353., 10205.])]:[array([ 31036.,  29497.,  29497., 292796.])]:
[array([ 0., 72.,  0.,  0.])]:[array([129509., 129509., 442607., 194917.])]:[array([ 3691.,  3691., 13470.,  9467.])]:[array([  808.,   808., 22259.,  6877.])]:[array([ 153.,  153., 4035., 1056.])]:[array([ 2924.,  2924., 60221., 20119.])]:[array([ 1643.,  1643., 22796.,  4194.])]:[array([  353.,   353., 10205.,  2190.])]:[array([ 29497.,  29497., 292796.,  42192.])]:
[array([72.,  0.,  0., 86.])]:[array([129509., 442607., 194917., 194917.])]:[array([ 3691., 13470.,  9467.,  9467.])]:[array([  808., 22259.,  6877.,  6877.])]:[array([ 153., 4035., 1056., 1056.])]:[array([ 2924., 60221., 20119., 20119.])]:[array([ 1643., 22796.,  4194.,  4194.])]:[array([  353., 10205.,  2190.,  2190.])]:[array([ 29497., 292796.,  42192.,  42192.])]:
