[array([  0.,   0.,   0., 173.])]:[array([6.30000e+01, 2.15052e+05, 1.44386e+05, 1.44386e+05])]:[array([    0., 39477., 20480., 20480.])]:[array([    0., 14887.,  5922.,  5922.])]:[array([    0., 10176.,   733.,   733.])]:[array([    0., 74211.,  5959.,  5959.])]:[array([    0., 21749.,  8465.,  8465.])]:[array([   0., 6532.,  957.,  957.])]:[array([3.00000e+00, 4.76630e+04, 1.56921e+05, 1.56921e+05])]:
[array([  0.,   0., 173.,   0.])]:[array([215052., 144386., 144386., 658433.])]:[array([39477., 20480., 20480.,  5411.])]:[array([14887.,  5922.,  5922.,  1536.])]:[array([10176.,   733.,   733.,   291.])]:[array([74211.,  5959.,  5959.,  8806.])]:[array([21749.,  8465.,  8465.,  2979.])]:[array([6532.,  957.,  957.,  611.])]:[array([ 47663., 156921., 156921.,  36365.])]:
[array([  0., 173.,   0., 195.])]:[array([144386., 144386., 658433., 658433.])]:[array([20480., 20480.,  5411.,  5411.])]:[array([5922., 5922., 1536., 1536.])]:[array([733., 733., 291., 291.])]:[array([5959., 5959., 8806., 8806.])]:[array([8465., 8465., 2979., 2979.])]:[array([957., 957., 611., 611.])]:[array([156921., 156921.,  36365.,  36365.])]:
[array([173.,   0., 195.,   0.])]:[array([144386., 658433., 658433., 457186.])]:[array([20480.,  5411.,  5411., 15598.])]:[array([ 5922.,  1536.,  1536., 10517.])]:[array([ 733.,  291.,  291., 2101.])]:[array([ 5959.,  8806.,  8806., 80003.])]:[array([ 8465.,  2979.,  2979., 30694.])]:[array([ 957.,  611.,  611., 2075.])]:[array([156921.,  36365.,  36365., 119736.])]:
[array([  0., 195.,   0.,   0.])]:[array([658433., 658433., 457186.,  22655.])]:[array([ 5411.,  5411., 15598.,  6033.])]:[array([ 1536.,  1536., 10517.,  1873.])]:[array([ 291.,  291., 2101.,  258.])]:[array([ 8806.,  8806., 80003.,   800.])]:[array([ 2979.,  2979., 30694.,  3469.])]:[array([ 611.,  611., 2075.,  700.])]:[array([ 36365.,  36365., 119736.,   5560.])]:
[array([195.,   0.,   0., 210.])]:[array([658433., 457186.,  22655.,  22655.])]:[array([ 5411., 15598.,  6033.,  6033.])]:[array([ 1536., 10517.,  1873.,  1873.])]:[array([ 291., 2101.,  258.,  258.])]:[array([ 8806., 80003.,   800.,   800.])]:[array([ 2979., 30694.,  3469.,  3469.])]:[array([ 611., 2075.,  700.,  700.])]:[array([ 36365., 119736.,   5560.,   5560.])]:
[array([  0.,   0., 210., 144.])]:[array([457186.,  22655.,  22655.,  22655.])]:[array([15598.,  6033.,  6033.,  6033.])]:[array([10517.,  1873.,  1873.,  1873.])]:[array([2101.,  258.,  258.,  258.])]:[array([80003.,   800.,   800.,   800.])]:[array([30694.,  3469.,  3469.,  3469.])]:[array([2075.,  700.,  700.,  700.])]:[array([119736.,   5560.,   5560.,   5560.])]:
[array([  0., 210., 144.,   0.])]:[array([ 22655.,  22655.,  22655., 275387.])]:[array([6033., 6033., 6033., 7584.])]:[array([ 1873.,  1873.,  1873., 19486.])]:[array([258., 258., 258., 566.])]:[array([  800.,   800.,   800., 18560.])]:[array([3469., 3469., 3469., 4779.])]:[array([ 700.,  700.,  700., 3164.])]:[array([5560., 5560., 5560., 8563.])]:
[array([210., 144.,   0., 103.])]:[array([ 22655.,  22655., 275387., 275387.])]:[array([6033., 6033., 7584., 7584.])]:[array([ 1873.,  1873., 19486., 19486.])]:[array([258., 258., 566., 566.])]:[array([  800.,   800., 18560., 18560.])]:[array([3469., 3469., 4779., 4779.])]:[array([ 700.,  700., 3164., 3164.])]:[array([5560., 5560., 8563., 8563.])]:
[array([144.,   0., 103.,   0.])]:[array([ 22655., 275387., 275387., 652168.])]:[array([  6033.,   7584.,   7584., 233226.])]:[array([  1873.,  19486.,  19486., 100165.])]:[array([  258.,   566.,   566., 14785.])]:[array([   800.,  18560.,  18560., 220216.])]:[array([  3469.,   4779.,   4779., 207961.])]:[array([  700.,  3164.,  3164., 26945.])]:[array([  5560.,   8563.,   8563., 444556.])]:
[array([  0., 103.,   0.,   0.])]:[array([ 275387.,  275387.,  652168., 1531835.])]:[array([  7584.,   7584., 233226.,  20393.])]:[array([ 19486.,  19486., 100165.,  47126.])]:[array([  566.,   566., 14785.,  6868.])]:[array([ 18560.,  18560., 220216.,  18596.])]:[array([  4779.,   4779., 207961.,  76405.])]:[array([ 3164.,  3164., 26945., 13161.])]:[array([  8563.,   8563., 444556., 134118.])]:
[array([103.,   0.,   0., 131.])]:[array([ 275387.,  652168., 1531835., 1531835.])]:[array([  7584., 233226.,  20393.,  20393.])]:[array([ 19486., 100165.,  47126.,  47126.])]:[array([  566., 14785.,  6868.,  6868.])]:[array([ 18560., 220216.,  18596.,  18596.])]:[array([  4779., 207961.,  76405.,  76405.])]:[array([ 3164., 26945., 13161., 13161.])]:[array([  8563., 444556., 134118., 134118.])]:
[array([  0.,   0., 131.,   0.])]:[array([ 652168., 1531835., 1531835.,   49755.])]:[array([233226.,  20393.,  20393.,   3205.])]:[array([100165.,  47126.,  47126.,   2812.])]:[array([14785.,  6868.,  6868.,   479.])]:[array([220216.,  18596.,  18596.,  13642.])]:[array([207961.,  76405.,  76405.,   1092.])]:[array([26945., 13161., 13161.,   544.])]:[array([444556., 134118., 134118.,  27950.])]:
[array([  0., 131.,   0.,  53.])]:[array([1531835., 1531835.,   49755.,   49755.])]:[array([20393., 20393.,  3205.,  3205.])]:[array([47126., 47126.,  2812.,  2812.])]:[array([6868., 6868.,  479.,  479.])]:[array([18596., 18596., 13642., 13642.])]:[array([76405., 76405.,  1092.,  1092.])]:[array([13161., 13161.,   544.,   544.])]:[array([134118., 134118.,  27950.,  27950.])]:
[array([131.,   0.,  53.,   0.])]:[array([1531835.,   49755.,   49755.,  134174.])]:[array([20393.,  3205.,  3205.,  5396.])]:[array([47126.,  2812.,  2812., 13793.])]:[array([6868.,  479.,  479., 2627.])]:[array([18596., 13642., 13642., 24941.])]:[array([76405.,  1092.,  1092., 16007.])]:[array([13161.,   544.,   544.,  2672.])]:[array([134118.,  27950.,  27950.,  77379.])]:
[array([ 0., 53.,  0., 60.])]:[array([ 49755.,  49755., 134174., 134174.])]:[array([3205., 3205., 5396., 5396.])]:[array([ 2812.,  2812., 13793., 13793.])]:[array([ 479.,  479., 2627., 2627.])]:[array([13642., 13642., 24941., 24941.])]:[array([ 1092.,  1092., 16007., 16007.])]:[array([ 544.,  544., 2672., 2672.])]:[array([27950., 27950., 77379., 77379.])]:
[array([53.,  0., 60.,  0.])]:[array([ 49755., 134174., 134174., 205361.])]:[array([3205., 5396., 5396., 4207.])]:[array([ 2812., 13793., 13793.,  3089.])]:[array([ 479., 2627., 2627.,  520.])]:[array([13642., 24941., 24941., 35326.])]:[array([ 1092., 16007., 16007.,  6639.])]:[array([ 544., 2672., 2672.,  611.])]:[array([27950., 77379., 77379., 63710.])]:
[array([  0.,  60.,   0., 214.])]:[array([134174., 134174., 205361., 205361.])]:[array([5396., 5396., 4207., 4207.])]:[array([13793., 13793.,  3089.,  3089.])]:[array([2627., 2627.,  520.,  520.])]:[array([24941., 24941., 35326., 35326.])]:[array([16007., 16007.,  6639.,  6639.])]:[array([2672., 2672.,  611.,  611.])]:[array([77379., 77379., 63710., 63710.])]:
[array([ 60.,   0., 214., 177.])]:[array([134174., 205361., 205361., 205361.])]:[array([5396., 4207., 4207., 4207.])]:[array([13793.,  3089.,  3089.,  3089.])]:[array([2627.,  520.,  520.,  520.])]:[array([24941., 35326., 35326., 35326.])]:[array([16007.,  6639.,  6639.,  6639.])]:[array([2672.,  611.,  611.,  611.])]:[array([77379., 63710., 63710., 63710.])]:
[array([  0., 214., 177.,   0.])]:[array([ 205361.,  205361.,  205361., 1432812.])]:[array([ 4207.,  4207.,  4207., 91870.])]:[array([ 3089.,  3089.,  3089., 35020.])]:[array([ 520.,  520.,  520., 4046.])]:[array([35326., 35326., 35326., 24783.])]:[array([ 6639.,  6639.,  6639., 32490.])]:[array([ 611.,  611.,  611., 8451.])]:[array([ 63710.,  63710.,  63710., 807887.])]:
[array([214., 177.,   0.,   0.])]:[array([ 205361.,  205361., 1432812.,   87265.])]:[array([ 4207.,  4207., 91870.,  7688.])]:[array([ 3089.,  3089., 35020.,  8234.])]:[array([ 520.,  520., 4046., 2892.])]:[array([35326., 35326., 24783., 19121.])]:[array([ 6639.,  6639., 32490., 18889.])]:[array([ 611.,  611., 8451., 3556.])]:[array([ 63710.,  63710., 807887.,  59168.])]:
[array([177.,   0.,   0.,   0.])]:[array([ 205361., 1432812.,   87265.,    9661.])]:[array([ 4207., 91870.,  7688., 11028.])]:[array([ 3089., 35020.,  8234.,  8433.])]:[array([ 520., 4046., 2892., 1240.])]:[array([35326., 24783., 19121.,  2674.])]:[array([ 6639., 32490., 18889.,  4722.])]:[array([ 611., 8451., 3556., 3527.])]:[array([ 63710., 807887.,  59168.,  26559.])]:
[array([0., 0., 0., 0.])]:[array([1432812.,   87265.,    9661.,   14560.])]:[array([91870.,  7688., 11028., 20915.])]:[array([35020.,  8234.,  8433., 10207.])]:[array([4046., 2892., 1240., 1431.])]:[array([24783., 19121.,  2674.,  2851.])]:[array([32490., 18889.,  4722., 13310.])]:[array([8451., 3556., 3527., 4047.])]:[array([807887.,  59168.,  26559.,   7887.])]:
[array([ 0.,  0.,  0., 67.])]:[array([87265.,  9661., 14560., 14560.])]:[array([ 7688., 11028., 20915., 20915.])]:[array([ 8234.,  8433., 10207., 10207.])]:[array([2892., 1240., 1431., 1431.])]:[array([19121.,  2674.,  2851.,  2851.])]:[array([18889.,  4722., 13310., 13310.])]:[array([3556., 3527., 4047., 4047.])]:[array([59168., 26559.,  7887.,  7887.])]:
[array([ 0.,  0., 67.,  0.])]:[array([  9661.,  14560.,  14560., 266496.])]:[array([11028., 20915., 20915., 27624.])]:[array([ 8433., 10207., 10207., 31293.])]:[array([1240., 1431., 1431.,  888.])]:[array([  2674.,   2851.,   2851., 134335.])]:[array([ 4722., 13310., 13310., 70815.])]:[array([3527., 4047., 4047., 4129.])]:[array([ 26559.,   7887.,   7887., 240537.])]:
[array([  0.,  67.,   0., 212.])]:[array([ 14560.,  14560., 266496., 266496.])]:[array([20915., 20915., 27624., 27624.])]:[array([10207., 10207., 31293., 31293.])]:[array([1431., 1431.,  888.,  888.])]:[array([  2851.,   2851., 134335., 134335.])]:[array([13310., 13310., 70815., 70815.])]:[array([4047., 4047., 4129., 4129.])]:[array([  7887.,   7887., 240537., 240537.])]:
[array([ 67.,   0., 212., 199.])]:[array([ 14560., 266496., 266496., 266496.])]:[array([20915., 27624., 27624., 27624.])]:[array([10207., 31293., 31293., 31293.])]:[array([1431.,  888.,  888.,  888.])]:[array([  2851., 134335., 134335., 134335.])]:[array([13310., 70815., 70815., 70815.])]:[array([4047., 4129., 4129., 4129.])]:[array([  7887., 240537., 240537., 240537.])]:
[array([  0., 212., 199.,   0.])]:[array([ 266496.,  266496.,  266496., 1523856.])]:[array([27624., 27624., 27624., 84907.])]:[array([31293., 31293., 31293., 13452.])]:[array([ 888.,  888.,  888., 2192.])]:[array([134335., 134335., 134335.,   9549.])]:[array([70815., 70815., 70815., 18344.])]:[array([4129., 4129., 4129., 4140.])]:[array([240537., 240537., 240537., 140212.])]:
[array([212., 199.,   0.,   0.])]:[array([ 266496.,  266496., 1523856.,  156553.])]:[array([27624., 27624., 84907., 11461.])]:[array([31293., 31293., 13452.,  7476.])]:[array([ 888.,  888., 2192., 4710.])]:[array([134335., 134335.,   9549.,  16136.])]:[array([70815., 70815., 18344., 22102.])]:[array([ 4129.,  4129.,  4140., 14909.])]:[array([240537., 240537., 140212., 139183.])]:
[array([199.,   0.,   0.,   0.])]:[array([ 266496., 1523856.,  156553.,  409176.])]:[array([27624., 84907., 11461., 66136.])]:[array([31293., 13452.,  7476., 25971.])]:[array([ 888., 2192., 4710., 1267.])]:[array([134335.,   9549.,  16136.,   7881.])]:[array([70815., 18344., 22102., 14853.])]:[array([ 4129.,  4140., 14909.,  3203.])]:[array([240537., 140212., 139183.,  92821.])]:
[array([  0.,   0.,   0., 219.])]:[array([1523856.,  156553.,  409176.,  409176.])]:[array([84907., 11461., 66136., 66136.])]:[array([13452.,  7476., 25971., 25971.])]:[array([2192., 4710., 1267., 1267.])]:[array([ 9549., 16136.,  7881.,  7881.])]:[array([18344., 22102., 14853., 14853.])]:[array([ 4140., 14909.,  3203.,  3203.])]:[array([140212., 139183.,  92821.,  92821.])]:
