poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
poorQuality,Attention,Meditation,Delta,Theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
0,50,83,79266,15221,22844,196258,8669,11335,23952,2478,1, 53, 162, 0, 59, 117, 0, 89, 60, 2, 254, 162, 0, 33, 221, 0, 44, 71, 0, 93, 144, 0, 9, 174, 
0,54,91,8619,11877,1444,145197,7024,18199,9869,2291,0, 33, 171, 0, 46, 101, 0, 5, 164, 2, 55, 45, 0, 27, 112, 0, 71, 23, 0, 38, 141, 0, 8, 243, 
0,53,94,16394,40003,30291,254650,7309,9699,12079,4135,0, 64, 10, 0, 156, 67, 0, 118, 83, 3, 226, 186, 0, 28, 141, 0, 37, 227, 0, 47, 47, 0, 16, 39, 
0,56,96,45682,5643,5056,84253,13125,15772,10077,6309,0, 178, 114, 0, 22, 11, 0, 19, 192, 1, 73, 29, 0, 51, 69, 0, 61, 156, 0, 39, 93, 0, 24, 165, 
0,66,81,56076,35789,54219,15413,23286,12916,6520,1031,0, 219, 12, 0, 139, 205, 0, 211, 203, 0, 60, 53, 0, 90, 246, 0, 50, 116, 0, 25, 120, 0, 4, 7, 
0,67,75,109866,16205,6785,84942,30081,14444,8021,1557,1, 173, 42, 0, 63, 77, 0, 26, 129, 1, 75, 206, 0, 117, 129, 0, 56, 108, 0, 31, 85, 0, 6, 21, 
0,70,67,61664,18199,23895,41815,14035,3606,9932,4725,0, 240, 224, 0, 71, 23, 0, 93, 87, 0, 163, 87, 0, 54, 211, 0, 14, 22, 0, 38, 204, 0, 18, 117, 
0,64,61,41883,8351,4522,91663,57341,9922,4260,4330,0, 163, 155, 0, 32, 159, 0, 17, 170, 1, 102, 15, 0, 223, 253, 0, 38, 194, 0, 16, 164, 0, 16, 234, 
0,63,74,42210,15378,40482,76758,3548,13628,8498,4465,0, 164, 226, 0, 60, 18, 0, 158, 34, 1, 43, 214, 0, 13, 220, 0, 53, 60, 0, 33, 50, 0, 17, 113, 
0,54,64,28153,38294,27091,18317,35179,6030,5089,2888,0, 109, 249, 0, 149, 150, 0, 105, 211, 0, 71, 141, 0, 137, 107, 0, 23, 142, 0, 19, 225, 0, 11, 72, 
0,56,66,34271,47095,967,210555,27361,14219,6826,3921,0, 133, 223, 0, 183, 247, 0, 3, 199, 3, 54, 123, 0, 106, 225, 0, 55, 139, 0, 26, 170, 0, 15, 81, 
0,63,63,53840,41057,22811,64909,30463,21348,17754,4410,0, 210, 80, 0, 160, 97, 0, 89, 27, 0, 253, 141, 0, 118, 255, 0, 83, 100, 0, 69, 90, 0, 17, 58, 
0,54,63,19480,10103,46670,86366,32507,6462,5947,4318,0, 76, 24, 0, 39, 119, 0, 182, 78, 1, 81, 94, 0, 126, 251, 0, 25, 62, 0, 23, 59, 0, 16, 222, 
0,48,74,80036,13023,3888,47530,5643,2463,1462,830,1, 56, 164, 0, 50, 223, 0, 15, 48, 0, 185, 170, 0, 22, 11, 0, 9, 159, 0, 5, 182, 0, 3, 62, 
0,43,78,14335,17752,13127,160073,15553,6429,6951,2529,0, 55, 255, 0, 69, 88, 0, 51, 71, 2, 113, 73, 0, 60, 193, 0, 25, 29, 0, 27, 39, 0, 9, 225, 
0,30,69,108969,85765,10181,21484,14210,7105,7640,2129,1, 169, 169, 1, 79, 5, 0, 39, 197, 0, 83, 236, 0, 55, 130, 0, 27, 193, 0, 29, 216, 0, 8, 81, 
0,41,61,10242,30641,22507,29208,8294,8221,4067,1582,0, 40, 2, 0, 119, 177, 0, 87, 235, 0, 114, 24, 0, 32, 102, 0, 32, 29, 0, 15, 227, 0, 6, 46, 
0,53,51,27453,43920,19863,35568,26480,12006,7702,2535,0, 107, 61, 0, 171, 144, 0, 77, 151, 0, 138, 240, 0, 103, 112, 0, 46, 230, 0, 30, 22, 0, 9, 231, 
0,56,51,38234,18132,12191,150972,8601,8924,4774,5723,0, 149, 90, 0, 70, 212, 0, 47, 159, 2, 77, 188, 0, 33, 153, 0, 34, 220, 0, 18, 166, 0, 22, 91, 
0,51,63,174310,11577,2776,32722,13256,1783,734,513,2, 168, 230, 0, 45, 57, 0, 10, 216, 0, 127, 210, 0, 51, 200, 0, 6, 247, 0, 2, 222, 0, 2, 1, 
0,51,66,288588,49818,36291,104587,23026,17118,13361,1325,4, 103, 76, 0, 194, 154, 0, 141, 195, 1, 152, 139, 0, 89, 242, 0, 66, 222, 0, 52, 49, 0, 5, 45, 
0,43,69,64903,41999,31949,39794,33823,5728,10368,2409,0, 253, 135, 0, 164, 15, 0, 124, 205, 0, 155, 114, 0, 132, 31, 0, 22, 96, 0, 40, 128, 0, 9, 105, 
0,50,48,120402,50820,10382,10536,9733,6183,7193,3378,1, 214, 82, 0, 198, 132, 0, 40, 142, 0, 41, 40, 0, 38, 5, 0, 24, 39, 0, 28, 25, 0, 13, 50, 
0,54,48,56744,13472,39556,60182,46845,6194,3767,3792,0, 221, 168, 0, 52, 160, 0, 154, 132, 0, 235, 22, 0, 182, 253, 0, 24, 50, 0, 14, 183, 0, 14, 208, 
0,44,35,70672,91234,9280,28862,11143,5472,4855,4062,1, 20, 16, 1, 100, 98, 0, 36, 64, 0, 112, 190, 0, 43, 135, 0, 21, 96, 0, 18, 247, 0, 15, 222, 
0,61,35,46183,16719,12649,22962,12547,12510,4705,850,0, 180, 103, 0, 65, 79, 0, 49, 105, 0, 89, 178, 0, 49, 3, 0, 48, 222, 0, 18, 97, 0, 3, 82, 
0,64,37,107160,13705,2064,5124,3649,2412,1830,526,1, 162, 152, 0, 53, 137, 0, 8, 16, 0, 20, 4, 0, 14, 65, 0, 9, 108, 0, 7, 38, 0, 2, 14, 
0,74,35,22238,20536,3238,82654,37385,12965,4386,1619,0, 86, 222, 0, 80, 56, 0, 12, 166, 1, 66, 222, 0, 146, 9, 0, 50, 165, 0, 17, 34, 0, 6, 83, 
0,77,38,26337,41249,26977,13968,39469,4860,5740,1807,0, 102, 225, 0, 161, 33, 0, 105, 97, 0, 54, 144, 0, 154, 45, 0, 18, 252, 0, 22, 108, 0, 7, 15, 
0,64,43,31279,28102,12488,90944,18685,12171,7839,1720,0, 122, 47, 0, 109, 198, 0, 48, 200, 1, 99, 64, 0, 72, 253, 0, 47, 139, 0, 30, 159, 0, 6, 184, 
0,70,43,36163,30206,5095,16829,15078,10661,7805,1705,0, 141, 67, 0, 117, 254, 0, 19, 231, 0, 65, 189, 0, 58, 230, 0, 41, 165, 0, 30, 125, 0, 6, 169, 
0,67,41,950941,15897,14739,7763,2667,3803,4120,957,14, 130, 157, 0, 62, 25, 0, 57, 147, 0, 30, 83, 0, 10, 107, 0, 14, 219, 0, 16, 24, 0, 3, 189, 
