poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
379,0, 30, 136, 0, 60, 39, 0, 0, 255, 2, 17, 9, 0, 205, 151, 0, 37, 21, 0, 34, 117, 0, 9, 75, 
399,255,135433,52631,9493,8821,2379,0, 30, 136, 0, 60, 39, 0, 0, 255, 2, 17, 9, 0, 205, 151, 0, 37, 21, 0, 34, 117, 0, 9, 75, 
poorQuality,Attention,Meditation,Delta,Theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
0,60,67,4759,20527,1447,57326,9279,8202,9128,2616,0, 18, 151, 0, 80, 47, 0, 5, 167, 0, 223, 238, 0, 36, 63, 0, 32, 10, 0, 35, 168, 0, 10, 56, 
0,64,74,6068,9607,4196,59497,41861,14089,8421,1851,0, 23, 180, 0, 37, 135, 0, 16, 100, 0, 232, 105, 0, 163, 133, 0, 55, 9, 0, 32, 229, 0, 7, 59, 
0,88,61,5223,12341,4279,19005,28077,24665,7952,1998,0, 20, 103, 0, 48, 53, 0, 16, 183, 0, 74, 61, 0, 109, 173, 0, 96, 89, 0, 31, 16, 0, 7, 206, 
0,94,56,3652,8228,19866,40507,47070,17843,9114,3572,0, 14, 68, 0, 32, 36, 0, 77, 154, 0, 158, 59, 0, 183, 222, 0, 69, 179, 0, 35, 154, 0, 13, 244, 
0,84,69,9680,9878,13043,227957,17206,8563,7443,1387,0, 37, 208, 0, 38, 150, 0, 50, 243, 3, 122, 117, 0, 67, 54, 0, 33, 115, 0, 29, 19, 0, 5, 107, 
0,57,83,2409,22005,17225,104567,12647,7091,6594,2515,0, 9, 105, 0, 85, 245, 0, 67, 73, 1, 152, 119, 0, 49, 103, 0, 27, 179, 0, 25, 194, 0, 9, 211, 
0,43,97,1107,28833,7022,270488,3797,16171,5370,2355,0, 4, 83, 0, 112, 161, 0, 27, 110, 4, 32, 152, 0, 14, 213, 0, 63, 43, 0, 20, 250, 0, 9, 51, 
0,24,100,3502,9635,4622,248240,41357,11816,10399,3131,0, 13, 174, 0, 37, 163, 0, 18, 14, 3, 201, 176, 0, 161, 141, 0, 46, 40, 0, 40, 159, 0, 12, 59, 
0,26,100,20657,43862,22941,227965,24301,12047,8507,3107,0, 80, 177, 0, 171, 86, 0, 89, 157, 3, 122, 125, 0, 94, 237, 0, 47, 15, 0, 33, 59, 0, 12, 35, 
0,27,100,7020,25668,40369,144820,42860,11623,4918,1479,0, 27, 108, 0, 100, 68, 0, 157, 177, 2, 53, 180, 0, 167, 108, 0, 45, 103, 0, 19, 54, 0, 5, 199, 
0,21,100,6927,19887,17890,247957,7894,6805,4787,3470,0, 27, 15, 0, 77, 175, 0, 69, 226, 3, 200, 149, 0, 30, 214, 0, 26, 149, 0, 18, 179, 0, 13, 142, 
0,41,91,10652,27578,7418,43917,12714,24792,13772,3530,0, 41, 156, 0, 107, 186, 0, 28, 250, 0, 171, 141, 0, 49, 170, 0, 96, 216, 0, 53, 204, 0, 13, 202, 
0,44,80,84247,83341,18314,66067,14869,11167,13157,1535,1, 73, 23, 1, 69, 141, 0, 71, 138, 1, 2, 19, 0, 58, 21, 0, 43, 159, 0, 51, 101, 0, 5, 255, 
0,57,74,37018,34424,28033,28171,18277,20916,9787,4347,0, 144, 154, 0, 134, 120, 0, 109, 129, 0, 110, 11, 0, 71, 101, 0, 81, 180, 0, 38, 59, 0, 16, 251, 
0,67,57,76701,36532,56202,30702,26415,9066,8941,3150,1, 43, 157, 0, 142, 180, 0, 219, 138, 0, 119, 238, 0, 103, 47, 0, 35, 106, 0, 34, 237, 0, 12, 78, 
0,56,66,7452,24390,54391,71953,22415,14632,8679,2401,0, 29, 28, 0, 95, 70, 0, 212, 119, 1, 25, 17, 0, 87, 143, 0, 57, 40, 0, 33, 231, 0, 9, 97, 
0,77,66,50777,13204,2954,31786,10954,23117,11313,7336,0, 198, 89, 0, 51, 148, 0, 11, 138, 0, 124, 42, 0, 42, 202, 0, 90, 77, 0, 44, 49, 0, 28, 168, 
0,74,64,11259,16907,1195,21934,11415,6328,5297,1910,0, 43, 251, 0, 66, 11, 0, 4, 171, 0, 85, 174, 0, 44, 151, 0, 24, 184, 0, 20, 177, 0, 7, 118, 
0,69,63,101906,64901,36234,37144,10461,6164,7306,4421,1, 142, 18, 0, 253, 133, 0, 141, 138, 0, 145, 24, 0, 40, 221, 0, 24, 20, 0, 28, 138, 0, 17, 69, 
