poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
poorQuality,Attention,Meditation,Delta,Theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
0,41,97,9399,10537,10291,71116,19876,4805,5884,1401,0, 36, 183, 0, 41, 41, 0, 40, 51, 1, 21, 204, 0, 77, 164, 0, 18, 197, 0, 22, 252, 0, 5, 121, 
0,41,96,19897,13831,2867,69630,16888,6403,4109,1708,0, 77, 185, 0, 54, 7, 0, 11, 51, 1, 15, 254, 0, 65, 248, 0, 25, 3, 0, 16, 13, 0, 6, 172, 
0,38,94,28749,11399,14750,112977,6527,6638,15126,2007,0, 112, 77, 0, 44, 135, 0, 57, 158, 1, 185, 81, 0, 25, 127, 0, 25, 238, 0, 59, 22, 0, 7, 215, 
0,51,81,17235,14019,19169,9872,31677,10296,4899,2448,0, 67, 83, 0, 54, 195, 0, 74, 225, 0, 38, 144, 0, 123, 189, 0, 40, 56, 0, 19, 35, 0, 9, 144, 
0,64,78,11719,20930,11851,53007,10016,14469,4645,2159,0, 45, 199, 0, 81, 194, 0, 46, 75, 0, 207, 15, 0, 39, 32, 0, 56, 133, 0, 18, 37, 0, 8, 111, 
0,70,63,68646,45804,6933,9977,16688,9925,9285,4446,1, 12, 38, 0, 178, 236, 0, 27, 21, 0, 38, 249, 0, 65, 48, 0, 38, 197, 0, 36, 69, 0, 17, 94, 
0,84,54,50792,10232,1975,37230,4397,8778,13674,2721,0, 198, 104, 0, 39, 248, 0, 7, 183, 0, 145, 110, 0, 17, 45, 0, 34, 74, 0, 53, 106, 0, 10, 161, 
0,78,53,52982,122992,12326,56176,15994,22708,15065,6677,0, 206, 246, 1, 224, 112, 0, 48, 38, 0, 219, 112, 0, 62, 122, 0, 88, 180, 0, 58, 217, 0, 26, 21, 
0,75,48,35537,29637,2106,30637,17009,7793,4070,1806,0, 138, 209, 0, 115, 197, 0, 8, 58, 0, 119, 173, 0, 66, 113, 0, 30, 113, 0, 15, 230, 0, 7, 14, 
0,60,47,86884,101309,7382,17182,3097,4423,1664,1073,1, 83, 100, 1, 139, 189, 0, 28, 214, 0, 67, 30, 0, 12, 25, 0, 17, 71, 0, 6, 128, 0, 4, 49, 
0,60,40,36209,44966,5006,33254,5084,15278,6839,2006,0, 141, 113, 0, 175, 166, 0, 19, 142, 0, 129, 230, 0, 19, 220, 0, 59, 174, 0, 26, 183, 0, 7, 214, 
0,53,43,26053,44851,2359,56704,33103,6559,6335,1120,0, 101, 197, 0, 175, 51, 0, 9, 55, 0, 221, 128, 0, 129, 79, 0, 25, 159, 0, 24, 191, 0, 4, 96, 
0,38,44,27329,58175,17342,83458,47731,4943,3940,1948,0, 106, 193, 0, 227, 63, 0, 67, 190, 1, 70, 2, 0, 186, 115, 0, 19, 79, 0, 15, 100, 0, 7, 156, 
0,43,61,89124,38663,100469,81776,41339,12341,19272,1502,1, 92, 36, 0, 151, 7, 1, 136, 117, 1, 63, 112, 0, 161, 123, 0, 48, 53, 0, 75, 72, 0, 5, 222, 
0,34,63,52398,34017,9848,46673,23695,5766,5752,2105,0, 204, 174, 0, 132, 225, 0, 38, 120, 0, 182, 81, 0, 92, 143, 0, 22, 134, 0, 22, 120, 0, 8, 57, 
0,38,69,49853,7088,5400,33754,10116,4272,4860,1820,0, 194, 189, 0, 27, 176, 0, 21, 24, 0, 131, 218, 0, 39, 132, 0, 16, 176, 0, 18, 252, 0, 7, 28, 
0,43,77,18058,32653,8317,150096,21753,9992,10831,3856,0, 70, 138, 0, 127, 141, 0, 32, 125, 2, 74, 80, 0, 84, 249, 0, 39, 8, 0, 42, 79, 0, 15, 16, 
0,50,74,24546,14371,15540,26683,13861,6540,7068,1717,0, 95, 226, 0, 56, 35, 0, 60, 180, 0, 104, 59, 0, 54, 37, 0, 25, 140, 0, 27, 156, 0, 6, 181, 
0,48,81,18967,17889,2225,93985,14567,6069,2074,1990,0, 74, 23, 0, 69, 225, 0, 8, 177, 1, 111, 33, 0, 56, 231, 0, 23, 181, 0, 8, 26, 0, 7, 198, 
0,63,69,29059,16594,5215,21074,27938,16555,4085,7451,0, 113, 131, 0, 64, 210, 0, 20, 95, 0, 82, 82, 0, 109, 34, 0, 64, 171, 0, 15, 245, 0, 29, 27, 
0,56,70,9507,37820,21920,109193,5488,4821,2799,3454,0, 37, 35, 0, 147, 188, 0, 85, 160, 1, 170, 137, 0, 21, 112, 0, 18, 213, 0, 10, 239, 0, 13, 126, 
0,44,80,101406,33296,5087,207698,13200,8413,10685,3339,1, 140, 30, 0, 130, 16, 0, 19, 223, 3, 43, 82, 0, 51, 144, 0, 32, 221, 0, 41, 189, 0, 13, 11, 
0,43,75,56755,54398,4961,77715,13144,6117,6681,1551,0, 221, 179, 0, 212, 126, 0, 19, 97, 1, 47, 147, 0, 51, 88, 0, 23, 229, 0, 26, 25, 0, 6, 15, 
0,38,80,12002,17765,22540,18543,12264,15793,12469,1257,0, 46, 226, 0, 69, 101, 0, 88, 12, 0, 72, 111, 0, 47, 232, 0, 61, 177, 0, 48, 181, 0, 4, 233, 
0,54,67,100039,33990,2066,24304,7224,9110,5778,1491,1, 134, 199, 0, 132, 198, 0, 8, 18, 0, 94, 240, 0, 28, 56, 0, 35, 150, 0, 22, 146, 0, 5, 211, 
0,64,61,857437,56999,8316,112437,13696,15078,7027,2548,13, 21, 93, 0, 222, 167, 0, 32, 124, 1, 183, 53, 0, 53, 128, 0, 58, 230, 0, 27, 115, 0, 9, 244, 
0,64,63,103962,60459,64469,50038,13762,7673,8959,803,1, 150, 26, 0, 236, 43, 0, 251, 213, 0, 195, 118, 0, 53, 194, 0, 29, 249, 0, 34, 255, 0, 3, 35, 
0,57,63,17339,22686,6150,32495,4489,7747,12889,1935,0, 67, 187, 0, 88, 158, 0, 24, 6, 0, 126, 239, 0, 17, 137, 0, 30, 67, 0, 50, 89, 0, 7, 143, 
0,63,69,3836,6062,9469,17473,10665,7722,15071,2290,0, 14, 252, 0, 23, 174, 0, 36, 253, 0, 68, 65, 0, 41, 169, 0, 30, 42, 0, 58, 223, 0, 8, 242, 
0,61,61,348622,33995,9815,13481,15026,4413,5665,5138,5, 81, 206, 0, 132, 203, 0, 38, 87, 0, 52, 169, 0, 58, 178, 0, 17, 61, 0, 22, 33, 0, 20, 18, 
0,66,66,7191,16416,1027,75201,4072,7159,18271,4655,0, 28, 23, 0, 64, 32, 0, 4, 3, 1, 37, 193, 0, 15, 232, 0, 27, 247, 0, 71, 95, 0, 18, 47, 
0,57,60,28574,17984,1974,6330,977,1468,2853,357,0, 111, 158, 0, 70, 64, 0, 7, 182, 0, 24, 186, 0, 3, 209, 0, 5, 188, 0, 11, 37, 0, 1, 101, 
