poorQuality,Attention,Meditation,Delta,Theta,lowAlpha, highAlpha,lowBeta,highBeta, lowGamma,midGamma
poorQuality,Attention,Meditation,Delta,Theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
0,69,96,8270,15129,2445,62025,4214,15239,11217,4751,0, 32, 78, 0, 59, 25, 0, 9, 141, 0, 242, 73, 0, 16, 118, 0, 59, 135, 0, 43, 209, 0, 18, 143, 
0,77,96,17365,18165,17491,59479,6568,16147,19257,4840,0, 67, 213, 0, 70, 245, 0, 68, 83, 0, 232, 87, 0, 25, 168, 0, 63, 19, 0, 75, 57, 0, 18, 232, 
0,87,88,13891,8558,6627,22522,10482,10240,6484,2395,0, 54, 67, 0, 33, 110, 0, 25, 227, 0, 87, 250, 0, 40, 242, 0, 40, 0, 0, 25, 84, 0, 9, 91, 
0,78,93,3729,5272,9444,259290,10219,6680,21605,2086,0, 14, 145, 0, 20, 152, 0, 36, 228, 3, 244, 218, 0, 39, 235, 0, 26, 24, 0, 84, 101, 0, 8, 38, 
0,80,90,9136,13889,6692,68886,10979,18624,22148,7745,0, 35, 176, 0, 54, 65, 0, 26, 36, 1, 13, 22, 0, 42, 227, 0, 72, 192, 0, 86, 132, 0, 30, 65, 
0,81,83,36333,35030,24043,119336,30638,31078,6874,3999,0, 141, 237, 0, 136, 214, 0, 93, 235, 1, 210, 40, 0, 119, 174, 0, 121, 102, 0, 26, 218, 0, 15, 159, 
0,80,81,7489,8712,2279,49937,20361,15265,8702,1967,0, 29, 65, 0, 34, 8, 0, 8, 231, 0, 195, 17, 0, 79, 137, 0, 59, 161, 0, 33, 254, 0, 7, 175, 
0,93,66,22479,43418,55411,143962,39549,20288,6927,3900,0, 87, 207, 0, 169, 154, 0, 216, 115, 2, 50, 90, 0, 154, 125, 0, 79, 64, 0, 27, 15, 0, 15, 60, 
0,83,61,4929,44707,33680,50166,31424,12915,5386,3615,0, 19, 65, 0, 174, 163, 0, 131, 144, 0, 195, 246, 0, 122, 192, 0, 50, 115, 0, 21, 10, 0, 14, 31, 
0,83,60,23157,9835,2895,46178,15113,11362,3886,2159,0, 90, 117, 0, 38, 107, 0, 11, 79, 0, 180, 98, 0, 59, 9, 0, 44, 98, 0, 15, 46, 0, 8, 111, 
0,74,64,22739,22360,10967,64790,3306,9082,3886,2182,0, 88, 211, 0, 87, 88, 0, 42, 215, 0, 253, 22, 0, 12, 234, 0, 35, 122, 0, 15, 46, 0, 8, 134, 
0,70,66,87419,43531,13366,149524,7008,14373,12800,4395,1, 85, 123, 0, 170, 11, 0, 52, 54, 2, 72, 20, 0, 27, 96, 0, 56, 37, 0, 50, 0, 0, 17, 43, 
0,70,60,68897,76803,11483,37963,23473,11661,4288,3283,1, 13, 33, 1, 44, 3, 0, 44, 219, 0, 148, 75, 0, 91, 177, 0, 45, 141, 0, 16, 192, 0, 12, 211, 
26,70,60,1021270,30547,43256,20771,30150,10103,11200,4269,15, 149, 86, 0, 119, 83, 0, 168, 248, 0, 81, 35, 0, 117, 198, 0, 39, 119, 0, 43, 192, 0, 16, 173, 
0,56,50,940089,34995,8444,4125,3079,2372,915,1044,14, 88, 57, 0, 136, 179, 0, 32, 252, 0, 16, 29, 0, 12, 7, 0, 9, 68, 0, 3, 147, 0, 4, 20, 
0,47,29,404483,261535,27327,30085,22779,11267,18543,1301,6, 44, 3, 3, 253, 159, 0, 106, 191, 0, 117, 133, 0, 88, 251, 0, 44, 3, 0, 72, 111, 0, 5, 21, 
0,35,23,129138,138998,18028,132226,5821,6967,11329,3589,1, 248, 114, 2, 30, 246, 0, 70, 108, 2, 4, 130, 0, 22, 189, 0, 27, 55, 0, 44, 65, 0, 14, 5, 
0,44,21,722073,89207,16946,32608,18037,31973,8361,10244,11, 4, 153, 1, 92, 119, 0, 66, 50, 0, 127, 96, 0, 70, 117, 0, 124, 229, 0, 32, 169, 0, 40, 4, 
0,54,23,110252,46638,28531,23110,49632,11712,12280,2015,1, 174, 172, 0, 182, 46, 0, 111, 115, 0, 90, 70, 0, 193, 224, 0, 45, 192, 0, 47, 248, 0, 7, 223, 
0,66,34,53187,58631,8178,66928,44621,14476,17726,2975,0, 207, 195, 0, 229, 7, 0, 31, 242, 1, 5, 112, 0, 174, 77, 0, 56, 140, 0, 69, 62, 0, 11, 159, 
0,75,34,93580,92726,50451,77743,17501,12190,5230,3572,1, 109, 140, 1, 106, 54, 0, 197, 19, 1, 47, 175, 0, 68, 93, 0, 47, 158, 0, 20, 110, 0, 13, 244, 
0,60,38,135490,67843,9414,53839,31560,8943,14261,1408,2, 17, 66, 1, 9, 3, 0, 36, 198, 0, 210, 79, 0, 123, 72, 0, 34, 239, 0, 55, 181, 0, 5, 128, 
0,54,41,139819,61974,5968,42974,2685,7984,4751,2026,2, 34, 43, 0, 242, 22, 0, 23, 80, 0, 167, 222, 0, 10, 125, 0, 31, 48, 0, 18, 143, 0, 7, 234, 
0,50,48,34419,31726,16368,145822,45980,13128,7486,4455,0, 134, 115, 0, 123, 238, 0, 63, 240, 2, 57, 158, 0, 179, 156, 0, 51, 72, 0, 29, 62, 0, 17, 103, 
0,53,50,190206,80286,2557,138181,24864,16054,2757,2455,2, 230, 254, 1, 57, 158, 0, 9, 253, 2, 27, 197, 0, 97, 32, 0, 62, 182, 0, 10, 197, 0, 9, 151, 
